output_idx,MAE,RMSE,R2
53,3.852879233164661,5.5250828909685135,0.27853016815798715
54,3.844095692824879,5.438631154279164,0.21070048870861688
55,3.7017497017578607,5.332485469588285,0.2013916116013037
56,3.7370309160563324,5.412294551218376,0.1686966177818373
57,3.755739498494797,5.486098369608359,0.16372995791701092
58,3.493268325425168,5.3509235277182405,0.3312753510697593
59,4.269848454224309,6.265622451415573,0.4997947170006784
60,5.995403287596898e-05,7.471384823618367e-05,-inf
61,0.000190918335844942,0.00025464430678381655,-inf
62,0.00025046618449581025,0.00037091763556588173,-inf
63,0.00019031079816433523,0.00027241417159349767,-inf
64,0.0002729260485137589,0.00034106988927489834,-inf
65,0.0013208753590836185,0.0017127632168620602,-inf
66,0.00047267707150848985,0.0006212571213468832,-inf
67,0.00040986621811345806,0.0005295212392319226,-inf
68,0.00365920116116634,0.00487976879027928,-inf
69,0.00188465954710687,0.0024709175903255775,-inf
70,0.0024969728631939105,0.0033578853792295502,-inf
71,0.002088868637153626,0.002654851901853677,-inf
72,0.003380616101522503,0.004195132255795425,-16743220.805850746
73,0.024144671674160515,0.03258305868406868,-55933742.21335023
74,0.02337754566433947,0.030456881283415865,-7384249.490681883
75,0.0019117115790852296,0.003985918273880022,-2011.1042382360447
76,0.03447016663213289,0.044535553641455485,-74107.48005514042
77,0.013628868851843265,0.020675346297266244,-472.18766268967187
78,0.03324490099594806,0.04658447496528856,-220.11959409309043
79,0.03018176271835894,0.04438697037699165,-110.55784789966906
80,0.11432426158304092,0.1535179643437917,-146.48837310999548
81,0.1648533498377667,0.24109895576754173,-90.15641809499351
82,0.18123524630166118,0.33142202920008385,-14.084213534637636
83,0.4575797410718995,0.691086005861891,-47.351886630218935
84,0.5468570245370571,0.9701666251183759,-16.549182991926074
85,1.0738052588876605,1.6718415060400513,-47.501168503440034
86,1.17621272042245,1.9961365844009695,-12.4919168051619
87,1.386484070454267,2.419466678736022,-9.507176011673764
88,1.643631307549021,2.9806873253949155,-8.862101421992405
89,1.961731207149753,3.6661830040518364,-5.415497670202892
90,2.3987935778873,4.531636961671161,-4.695572896358543
91,2.8798993448584937,5.513133955892833,-6.778515741670021
92,3.416591355404197,6.587191283624399,-3.918295513139814
93,3.9550075175112434,7.770357845522145,-0.019369016594704802
94,4.768249713068367,9.27437205204575,0.06829436735010312
95,5.781176117076046,11.014751535819414,-0.04325996557239372
96,6.583731046576706,12.598421401511745,0.03327667099261348
97,7.576789625650019,14.408177846968512,-0.6114054647674024
98,8.636884538748491,16.20782015432092,-0.07414676396915909
99,9.497265855478943,17.862246310199186,0.19288512519280174
100,10.530723105844391,19.13324638651167,0.08051770370409973
101,11.454537446676094,20.16461668176324,0.12339820811910862
102,12.335059235719049,20.982575282823706,0.15976609213329082
103,13.203206190314248,21.677007923535268,0.12870701510457208
104,13.790576495355538,22.187022576137625,0.09692360801015076
105,14.32419560288242,22.378602782205324,0.13079344971900198
106,14.420189750865786,21.928535409844983,0.16204532444348324
107,14.206370563240993,21.268555226135845,0.14205209052185896
108,13.73898026760447,20.265157788599897,0.14472880306791483
109,12.990726221237201,18.894231794899856,0.17594795876320293
110,12.303812631877284,17.630625228444405,0.1777452451240872
111,11.603933790059068,16.49579844599595,0.17803408186922845
112,11.026996173714371,15.543861288497567,0.20026515371230844
113,10.600542648721225,14.80001906759923,0.1611305880213802
114,9.787291479786042,13.812527979895743,0.24143784355714434
115,9.12182926933793,12.912467154782897,0.2229099455596227
116,8.423420981033368,11.960579432971926,0.20936937325934757
117,7.747495528296028,10.932405368216928,0.18196816337067626
118,7.042152335892865,10.053748389628266,0.2524828285445818
119,6.492047848887823,9.376106895478815,0.2866816084751845
120,17.355863174373752,32.65197274708535,0.9697345305006325
121,6.572318702854389,8.528995846497095,0.891057268465194
122,3.5693512601374935,5.7821157438932325,-inf
123,40.91903950372748,85.65794162826292,-499.87915791211543
124,9.616813315312553,20.35458679649507,0.9449782586878551
125,12.18415733488222,24.981213435894492,0.930136479784526
126,5.7229643247237005,11.144138595901042,0.9381159712436588
127,5.567347360905525,11.360391319455951,0.8312745267320264
