output_idx,MAE,RMSE,R2
115,9.37058023279045,13.22129498563393,0.17944467388058508
116,8.675406426706486,12.27081718782001,0.1535683583608594
117,7.792111444246145,11.04523401322004,0.17866171323078425
118,7.298280534746439,10.325812564059822,0.19086627060921404
119,6.761430251308525,9.820814509481972,0.20795150953376199
120,17.15842921306173,31.809513306110954,0.9730699469756194
121,5.720242121437217,7.548039140892551,0.9177605867818315
122,3.5736559754502006,5.597675620349051,-inf
123,41.20105264817165,80.87130714949946,-479.17847067833617
124,10.480944056722056,20.534872513073523,0.9444909262687151
125,12.529624463472238,24.769405437087766,0.9318234673121856
126,5.825875907647219,11.066937994927017,0.9393665618745866
127,5.945397563691518,11.448033763410544,0.8288170664976287
